Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2004-12-07,82.41377846657812,82.50344449556155,81.41369704214051,81.455078125,52047200,7,1,50,12,2004
2004-12-08,81.5309194398683,81.95164451394012,81.3929790354893,81.93095397949219,43895100,8,2,50,12,2004
2004-12-09,81.48257417618922,82.392993793607,81.19979499623132,82.22056579589844,60922800,9,3,50,12,2004
2004-12-10,82.02062867329995,82.4620443569339,81.9723489973428,82.30341339111328,47828600,10,4,50,12,2004
2004-12-13,82.59995071385823,83.0413661872959,82.31716613070324,83.02067565917969,38541000,13,0,51,12,2004
2004-12-14,82.88964636360188,83.42762125805838,82.88964636360188,83.31037139892578,41500700,14,1,51,12,2004
2004-12-15,83.24828045769983,83.53106505351553,82.97929305597101,83.37242889404297,46699200,15,2,51,12,2004
2004-12-16,83.26209374511308,83.62074192937696,82.79308903517492,83.32416534423828,51641800,16,3,51,12,2004
2004-12-17,82.78227444534801,83.13569096244751,82.57438641942508,82.76841735839844,70761900,17,4,51,12,2004
2004-12-20,82.98325369630017,83.35745856452095,82.58132936151328,82.78922271728516,47187400,20,0,52,12,2004
2004-12-21,82.87927990496777,83.4890973960285,82.78226444719829,83.42672729492188,33094200,21,1,52,12,2004
2004-12-22,83.41981509996921,83.90489778619539,83.36438145929957,83.6277084350586,31500700,22,2,52,12,2004
2004-12-23,83.75934186431621,84.0434570052679,83.61381870134899,83.6900405883789,25646100,23,3,52,12,2004
2004-12-27,83.98800471977238,84.09888251405286,83.42670042532401,83.51678466796875,29944100,27,0,53,12,2004
2004-12-28,83.59997734993225,84.07812878200122,83.57225788997715,83.97418212890625,23422900,28,1,53,12,2004
2004-12-29,83.90486894828494,84.12661929558988,83.81477940013446,84.0988998413086,22650600,29,2,53,12,2004
2004-12-30,84.12661150810398,84.2444152126855,83.87714172961084,83.93950653076172,21076900,30,3,53,12,2004
2004-12-31,84.05732353396036,84.30679333623095,83.71083828491179,83.75934600830078,28648800,31,4,53,12,2004
2005-01-03,84.23751918500301,84.376116501424,83.08719053691759,83.3643798828125,55748000,3,0,1,1,2005
2005-01-04,83.47521243837959,83.53065133837548,82.07541457862253,82.34567260742188,69167600,4,1,1,1,2005
2005-01-05,82.2833390979282,82.63675563381416,81.77054226239053,81.77747344970703,65667300,5,2,1,1,2005
2005-01-06,82.07546405397025,82.56747269239303,81.95072909726112,82.19326782226562,47814700,6,3,1,1,2005
2005-01-07,82.44271302475407,82.62288686087354,81.86061497227045,82.075439453125,55847700,7,4,1,1,2005
2005-01-10,82.00615301933688,82.78228213426465,82.00615301933688,82.46351623535156,56563300,10,0,2,1,2005
2005-01-11,82.21402950547146,82.28332550634966,81.76359756934426,81.895263671875,63099700,11,1,2,1,2005
2005-01-12,82.04773122403601,82.3526347342612,81.43791362969199,82.16553497314453,72720500,12,2,2,1,2005
2005-01-13,82.2139990369804,82.27636911551862,81.42401328845644,81.50717163085938,55537500,13,3,2,1,2005
2005-01-14,81.74975174462693,82.13781363255546,81.60422853665374,81.93685150146484,42032500,14,4,2,1,2005
2005-01-18,81.80520544545325,82.8931693951711,81.7359041355642,82.78922271728516,57391700,18,1,3,1,2005
2005-01-19,82.7614904286607,82.82385525356162,81.91606533369148,81.9229965209961,54378900,19,2,3,1,2005
2005-01-20,81.69431515607309,81.90913438060856,81.27853379470416,81.42405700683594,72049300,20,3,3,1,2005
2005-01-21,81.62500398919813,81.77052717431214,80.83501796318164,80.92510223388672,63160400,21,4,3,1,2005
2005-01-24,81.13990831781771,81.31315093216469,80.64097402953222,80.76570892333984,58441900,24,0,4,1,2005
2005-01-25,81.0151859516334,81.40324775063098,80.88351986113972,80.99439239501953,68245000,25,1,4,1,2005
2005-01-26,81.29930328723368,81.49333419191596,81.1052723825514,81.2369384765625,57195100,26,2,4,1,2005
2005-01-27,81.20923782915209,81.59729972839408,81.06371461693635,81.37554931640625,55878800,27,3,4,1,2005
2005-01-28,81.41712586648308,81.45870770350675,80.80731355525327,81.37554931640625,60738900,28,4,4,1,2005
2005-01-31,81.73583451778269,81.94372769648338,81.56952314698803,81.88136291503906,52532700,31,0,5,1,2005
2005-02-01,81.94376757532446,82.51893440095694,81.83982093538734,82.40113067626953,49841200,1,1,5,2,2005
2005-02-02,82.5050658190777,82.87233933719112,82.39419328858371,82.65058898925781,52468900,2,2,5,2,2005
2005-02-03,82.50508702586349,82.57438832304867,82.16553287483222,82.435791015625,48837100,3,3,5,2,2005
2005-02-04,82.46350832713203,83.45445657985191,82.4496512402243,83.31586456298828,50024600,4,4,5,2,2005
2005-02-07,83.32968329784026,83.51678296318916,83.12872126501718,83.20494842529297,45412000,7,0,6,2,2005
2005-02-08,83.2742824924415,83.60691073369696,83.20498648420602,83.302001953125,39263500,8,1,6,2,2005
2005-02-09,83.44751963891002,83.49602737016217,82.63674529357598,82.6783218383789,55279400,9,2,6,2,2005
2005-02-10,82.92086184306919,83.170326386984,82.64367255467437,82.9762954711914,45858600,10,3,6,2,2005
2005-02-11,82.94856240357734,83.87714557429751,82.78225097260696,83.6900405883789,53133000,11,4,6,2,2005
2005-02-14,83.63463962274747,83.7524433787228,83.48911640296376,83.6277084350586,32432100,14,0,7,2,2005
2005-02-15,83.7108303062637,84.14739977515426,83.62767195111772,83.93950653076172,43852700,15,1,7,2,2005
2005-02-16,83.80094890381501,84.1682225374118,83.62077503729597,83.99497985839844,55523000,16,2,7,2,2005
2005-02-17,84.00883522119948,84.07813122963128,83.30893337606113,83.31586456298828,58124000,17,3,7,2,2005
2005-02-18,83.32278065104143,83.4890973960285,83.08717319272864,83.42672729492188,47723300,18,4,7,2,2005
2005-02-22,83.08715054508406,83.482143454607,82.17242984477069,82.18628692626953,80697600,22,1,8,2,2005
2005-02-23,82.4149948284273,82.85849559570828,82.20017563122919,82.77533721923828,68292600,23,2,8,2,2005
2005-02-24,82.62980624989952,83.37821570686329,82.44963771492154,83.3227767944336,68563600,24,3,8,2,2005
2005-02-25,83.34355166221869,84.31371132594228,83.28118686097356,84.14739990234375,60899900,25,4,8,2,2005
2005-02-28,83.95339579650329,84.05734245200127,83.1841979475433,83.59304809570312,69381300,28,0,9,2,2005
2005-03-01,83.72469912537595,84.2097763810314,83.69697966977485,84.00881958007812,47294400,1,1,9,3,2005
2005-03-02,83.68313181020149,84.49390614986316,83.60690462063198,83.96724700927734,64226500,2,2,9,3,2005
2005-03-03,84.30682379918663,84.47313529847932,83.6415672281214,84.00191497802734,61230800,3,3,9,3,2005
2005-03-04,84.57705861823553,85.11757480692229,84.39688479302468,85.04827880859375,56168500,4,4,9,3,2005
2005-03-07,84.99976711446588,85.40861718638693,84.81959329766303,85.08985137939453,43442400,7,0,10,3,2005
2005-03-08,85.00671039415867,85.2353919829802,84.61864851272576,84.77110290527344,44362000,8,1,10,3,2005
2005-03-09,84.52159123440029,84.74334152652438,83.82168972706266,83.82862091064453,73263600,9,2,10,3,2005
2005-03-10,83.98805049481834,84.19594382892787,83.43367708210478,84.0157699584961,65149000,10,3,10,3,2005
2005-03-11,84.06425895653452,84.34837943067798,83.26734702299167,83.42672729492188,57976500,11,4,10,3,2005
2005-03-14,83.57916055408492,83.96029638971609,83.3504790527062,83.9464340209961,36336400,14,0,11,3,2005
2005-03-15,84.14046501453095,84.1681844650682,83.2118872127836,83.25346374511719,62438500,15,1,11,3,2005
2005-03-16,82.94857264813054,83.26734375336572,82.39419938077977,82.5466537475586,74874200,16,2,11,3,2005
2005-03-17,82.67832390217501,82.97630148357507,82.44964761310462,82.71297454833984,62584200,17,3,11,3,2005
2005-03-18,82.86394415799373,83.15613376960992,82.19607991385104,82.46739959716797,60232000,18,4,11,3,2005
2005-03-21,82.5856659302338,82.6343641987584,81.92476009915514,82.16129302978516,61244300,21,0,12,3,2005
2005-03-22,82.3491075342925,82.7386935620153,81.3264389038086,81.3264389038086,92472400,22,1,12,3,2005
2005-03-23,81.36123223535212,81.89691840951794,81.22209586445084,81.3960189819336,70817300,23,2,12,3,2005
2005-03-24,81.71602956125257,82.08474568805336,81.43775153666515,81.493408203125,51932500,24,3,12,3,2005
2005-03-28,81.68819803421624,82.0499610443494,81.6116714477539,81.6116714477539,46765500,28,0,13,3,2005
2005-03-29,81.49341119997989,82.02213893536835,80.87424535905228,81.06903839111328,71160300,29,1,13,3,2005
2005-03-30,81.24298632663033,82.23086860980703,81.23602791401257,82.21695709228516,62002100,30,2,13,3,2005
2005-03-31,82.22391545241832,82.41175013126889,82.00129401821478,82.06390380859375,64575400,31,3,13,3,2005
2005-04-01,82.5299809736002,82.78043064240809,81.33339459872087,81.69515228271484,95255300,1,4,13,4,2005
2005-04-04,81.64647778656264,81.99432406025873,81.21514649640285,81.83431243896484,71581200,4,0,14,4,2005
2005-04-05,81.9386709660957,82.35608545124349,81.86214435791874,82.22390747070312,46853900,5,1,14,4,2005
2005-04-06,82.40476220549415,82.75260840358861,82.21692759391631,82.50911712646484,53268200,6,2,14,4,2005
2005-04-07,82.37696302796266,82.96830067436883,82.31434793416894,82.95438385009766,46734600,7,3,14,4,2005
2005-04-08,82.90565647241576,82.93348480347431,82.0916976928711,82.0916976928711,63772900,8,4,14,4,2005
2005-04-11,82.2934461546866,82.38388424659303,81.97342832058169,82.15430450439453,44945000,11,0,15,4,2005
2005-04-12,82.0152031356043,82.82916223299284,81.44473539542,82.5787124633789,86144800,12,1,15,4,2005
2005-04-13,82.48132823309582,82.64829830957231,81.48648741854251,81.6047592163086,65949000,13,2,15,4,2005
2005-04-14,81.67431130053046,81.74387949813516,80.54032897949219,80.54032897949219,96119800,14,3,15,4,2005
2005-04-15,80.51943261127875,80.83945046134853,79.37849756052157,79.41328430175781,128677300,15,4,15,4,2005
2005-04-18,79.39240763411455,79.97678662170595,79.28109431778606,79.65676879882812,100035200,18,0,16,4,2005
2005-04-19,80.0742029389811,80.37335091601787,79.88636830582422,80.28987121582031,64930100,19,1,16,4,2005
2005-04-20,80.26899753371242,80.44292065610038,78.99588431169407,79.16980743408203,107735900,20,2,16,4,2005
2005-04-21,79.8585449266418,80.84642703018771,79.57330844602932,80.70729064941406,86952200,21,3,16,4,2005
2005-04-22,80.51945817684117,81.04818602678071,79.49678922924338,80.40119171142578,88845800,22,4,16,4,2005
2005-04-25,80.60293243243514,81.04817520206123,80.50553590831147,80.9299087524414,52284100,25,0,17,4,2005
2005-04-26,80.6725037397112,81.2360129807488,80.10899449867361,80.1437759399414,72626000,26,1,17,4,2005
2005-04-27,79.9072200588849,80.74900712662145,79.61503055921658,80.45681762695312,84131900,27,2,17,4,2005
2005-04-28,80.19246503758694,80.47770148502781,79.44807434082031,79.44807434082031,72481500,28,3,17,4,2005
2005-04-29,80.05331906206658,80.60987506904358,79.2880585332568,80.5263900756836,103993800,29,4,17,4,2005
2005-05-02,80.74899695033027,80.98553506861747,80.36636410062032,80.97857666015625,56026400,2,0,18,5,2005
2005-05-03,80.74901308057032,81.29165227931136,80.48465189105103,81.11772918701172,86000300,3,1,18,5,2005
2005-05-04,81.15251327506662,81.9177737946206,80.89510519610361,81.74385070800781,81055700,4,2,18,5,2005
2005-05-05,81.86216692721376,82.09174681503954,81.21517243915953,81.71607208251953,96906700,5,3,18,5,2005
2005-05-06,82.04299483869681,82.08473467908775,81.4377406144725,81.45861053466797,67415400,6,4,18,5,2005
2005-05-09,81.5421340213054,82.14738853128597,81.43082595847444,81.96650695800781,43750500,9,0,19,5,2005
2005-05-10,81.64645687376188,81.74385338083275,80.9716344264054,81.11772918701172,74613500,10,1,19,5,2005
2005-05-11,81.34733291111709,81.67430927021555,80.59598365715208,81.56299591064453,91647400,11,2,19,5,2005
2005-05-12,81.6186432306429,81.80647786873728,80.66554260253906,80.66554260253906,95086800,12,3,19,5,2005
2005-05-13,80.90908021243042,81.13170171111571,79.86554094214654,80.50557708740234,85267000,13,4,19,5,2005
2005-05-16,80.4916233167645,81.28471237357728,80.46380028644893,81.25688934326172,49207000,16,0,20,5,2005
2005-05-17,80.98554837188954,81.88298682551898,80.81162528576252,81.79950714111328,61071800,17,1,20,5,2005
2005-05-18,82.15431613272834,82.84305545680978,82.09866477244572,82.64130401611328,77944900,18,2,20,5,2005
2005-05-19,82.80131868380252,83.07264364081408,82.57869729700043,82.9891586303711,61768100,19,3,20,5,2005
2005-05-20,83.02392799560384,83.05871473849051,82.60651361952274,82.87088012695312,46345500,20,4,20,5,2005
2005-05-23,82.93350309089173,83.51092914533237,82.91959157615058,83.33004760742188,51047900,23,0,21,5,2005
2005-05-24,83.09349117794748,83.3648107541427,82.92652120204957,83.1352310180664,50654100,24,1,21,5,2005
2005-05-25,83.0308943083525,83.39265736104294,82.66913656337434,83.07263946533203,47608800,25,2,21,5,2005
2005-05-26,83.336986546346,83.62917605705121,83.21872012168598,83.51786804199219,43256200,26,3,21,5,2005
2005-05-27,83.52482206473928,83.6570053100586,83.3439458748103,83.6570053100586,24596100,27,4,21,5,2005
2005-05-31,83.53876764267902,83.6013774281978,83.0656964682552,83.12135314941406,43377200,31,1,22,5,2005
2005-06-01,83.14917444470542,84.12314511377933,83.10047617663737,83.8309555053711,69611000,1,2,22,6,2005
2005-06-02,83.6430942037007,84.0674616572914,83.55265080058653,84.01181030273438,39704500,2,3,22,6,2005
2005-06-03,83.86574146855494,84.10227439474284,83.29527377324601,83.58746337890625,60999400,3,4,22,6,2005
2005-06-06,83.44831021024054,83.62223332890107,83.17003746655357,83.51092529296875,36046400,6,0,23,6,2005
2005-06-07,83.75443656536599,84.35273266081443,83.4900752727523,83.57355499267578,66501300,7,1,23,6,2005
2005-06-08,83.78224419844209,83.8935522333979,83.25351643619312,83.42048645019531,46881200,8,2,23,6,2005
2005-06-09,83.30225351912591,83.88663822505744,83.09354886592628,83.81707000732422,56653300,9,3,23,6,2005
2005-06-10,83.87267258464526,83.93528765956476,83.20480852920348,83.62222290039062,36465300,10,4,23,6,2005
2005-06-13,83.44133875964611,84.23442758173375,83.35089536089376,83.88658142089844,49383200,13,0,24,6,2005
2005-06-14,83.79616153064622,84.31793091827842,83.74746326677572,84.0813980102539,33857100,14,1,24,6,2005
2005-06-15,84.29012814383383,84.34577952469299,83.64313373538461,84.24142456054688,53195600,15,2,24,6,2005
2005-06-16,84.22053879825069,84.6240417529881,84.1231422654124,84.45707702636719,46564500,16,3,24,6,2005
2005-06-17,84.8957192692377,85.14717978036936,84.67219940702444,84.76998901367188,51529400,17,4,24,6,2005
2005-06-20,84.57441560827701,85.10527198677984,84.47662599491416,84.79793548583984,41019400,20,0,25,6,2005
2005-06-21,84.86778643172461,84.97256254252892,84.53949043813381,84.84683227539062,39879800,21,1,25,6,2005
2005-06-22,84.99353011255367,85.17514171133415,84.56744443606978,84.91669464111328,46310100,22,2,25,6,2005
2005-06-23,84.74203086837424,84.9376100412886,83.70126722443273,83.72222137451172,62185600,23,3,25,6,2005
2005-06-24,83.73620514396609,83.82701358395873,83.00976426969399,83.10755920410156,58572500,24,4,25,6,2005
2005-06-27,83.10056522871037,83.40790700569363,82.94689434021873,83.2262954711914,48183800,27,0,26,6,2005
2005-06-28,83.40092950883788,83.98766715095519,83.37997535435281,83.9248046875,41174200,28,1,26,6,2005
2005-06-29,84.07850774587425,84.0994619083726,83.65242201128795,83.7013168334961,42316500,29,2,26,6,2005
2005-06-30,83.97371734786961,84.04356632071772,83.0866188723802,83.24727630615234,62288800,30,3,26,6,2005
2005-07-01,83.43586368878593,83.6803430717015,83.26822509892686,83.49174499511719,49737500,1,4,26,7,2005
2005-07-05,83.29617632709454,84.27407799550386,83.25426800659291,84.16231536865234,51549000,5,1,27,7,2005
2005-07-06,84.0924885620355,84.2741002139826,83.40796094407118,83.45685577392578,52363600,6,2,27,7,2005
2005-07-07,82.62560272435944,83.78511047363281,82.60464856761571,83.78511047363281,103268800,7,3,27,7,2005
2005-07-08,83.79909853211704,84.74207305908203,83.62447342234074,84.74207305908203,64491200,8,4,27,7,2005
2005-07-11,84.74906989348864,85.28691295238723,84.73509689868624,85.17515563964844,49688300,11,0,28,7,2005
2005-07-12,85.21001498848311,85.65705456992046,84.96554105006145,85.39861297607422,51871100,12,1,28,7,2005
2005-07-13,85.40564002894862,85.58026512581165,85.21006077312364,85.51740264892578,41182300,13,2,28,7,2005
2005-07-14,85.90155593307355,86.2228653818081,85.55928700211265,85.8526611328125,63638800,14,3,28,7,2005
2005-07-15,85.76882727721348,85.94345230090782,85.46847202329387,85.80374908447266,56075900,15,4,28,7,2005
2005-07-18,85.56629345301911,85.657096580644,85.25197042504969,85.46151733398438,56598400,18,0,29,7,2005
2005-07-19,85.71299383778194,85.99239509748826,85.50344688985405,85.92952728271484,59165700,19,1,29,7,2005
2005-07-20,85.62914799263729,86.42544322603639,85.4265875981766,86.2228775024414,69477000,20,2,29,7,2005
2005-07-21,86.29972731927425,86.34163563832378,85.54534560157174,85.719970703125,101110900,21,3,29,7,2005
2005-07-22,85.83170428127491,86.30668463942592,85.65707922797135,86.29271697998047,52607100,22,4,29,7,2005
2005-07-25,86.20188098498652,86.57906626658945,85.8107173910034,86.04821014404297,57301600,25,0,30,7,2005
2005-07-26,86.0762078825947,86.28575480814638,85.88062329129052,86.15303802490234,42758800,26,1,30,7,2005
2005-07-27,86.26479570337945,86.53721042137511,85.95047266850287,86.46736145019531,43181600,27,2,30,7,2005
2005-07-28,86.58609852401428,87.0610789520166,86.36257863607992,87.0121841430664,47880700,28,3,30,7,2005
2005-07-29,86.90044104964366,87.05410666776176,86.26480310039264,86.43244171142578,62358100,29,4,30,7,2005
2005-08-01,86.49530578561681,86.64199023007755,86.22987222304819,86.36957550048828,40418200,1,0,31,8,2005
2005-08-02,86.52322631321819,87.03312850213445,86.4324178717231,86.88644409179688,45147400,2,1,31,8,2005
2005-08-03,86.788670223829,87.13093391001874,86.69786709500087,87.1169662475586,36837200,3,2,31,8,2005
2005-08-04,86.7747319767666,86.83060797468323,86.31371902228189,86.41849517822266,50855600,4,3,31,8,2005
2005-08-05,86.22983275975191,86.60004227868951,85.6850035499158,85.8316879272461,53595500,5,4,31,8,2005
2005-08-08,86.0203470901228,86.2019587322308,85.48249866172429,85.67109680175781,47616000,8,0,32,8,2005
2005-08-09,85.95745136917017,86.32765570202365,85.82473992647641,86.18795776367188,47170000,9,1,32,8,2005
2005-08-10,86.4882901999528,86.96327052522378,85.78979003509157,86.14602661132812,72863700,10,2,32,8,2005
2005-08-11,86.10412685394357,86.63498855694773,85.92252061878847,86.4883041381836,58570200,11,3,32,8,2005
2005-08-12,86.31367987427569,86.39750182683777,85.7409098546038,85.95744323730469,54776900,12,4,32,8,2005
2005-08-15,86.0692050375526,86.52323128370877,85.79679035568574,86.4883041381836,36208500,15,0,33,8,2005
2005-08-16,86.22289690855611,86.2787728941897,85.27991704151826,85.36373901367188,71942100,16,1,33,8,2005
2005-08-17,85.34975406341158,85.82473448447858,85.23799145650904,85.35673522949219,62275100,17,2,33,8,2005
2005-08-18,85.2519418547547,85.60817307930112,85.10525213978501,85.3497314453125,53388600,18,3,33,8,2005
2005-08-19,85.65709878017383,85.78981555630142,85.35674340676685,85.54534149169922,39842100,19,4,33,8,2005
2005-08-22,85.62217695902204,86.07620326707467,85.1332235006827,85.54534149169922,69912000,22,0,34,8,2005
2005-08-23,85.56631622255588,85.64315170835194,84.62334155858353,85.38470458984375,55168600,23,1,34,8,2005
2005-08-24,85.17515282747422,85.72696886295626,84.58142313810491,84.62333679199219,79104600,24,2,34,8,2005
2005-08-25,84.76303306710238,84.98655300987052,84.66524342521232,84.93067169189453,35631100,25,3,34,8,2005
2005-08-26,84.85381214255091,84.86079330802735,84.29500981466596,84.35089111328125,61956800,26,4,34,8,2005
2005-08-29,84.10641645610889,85.06335837426005,84.08545697243648,85.00049591064453,56179200,29,0,35,8,2005
2005-08-30,84.69318001475584,84.72810716909656,84.09246919821724,84.55348205566406,74160200,30,1,35,8,2005
2005-08-31,84.65124694473138,85.67804316418818,84.3369186349667,85.62216186523438,102945200,31,2,35,8,2005
2005-09-01,85.58024980950866,86.0203083854926,84.61632136582772,85.55929565429688,74578700,1,3,35,9,2005
2005-09-02,85.81075581917625,85.83170997430112,85.24497231426835,85.40562438964844,47653400,2,4,35,9,2005
2005-09-06,85.67805953062864,86.47434954086081,85.67107303464134,86.40449523925781,57251300,6,1,36,9,2005
2005-09-07,86.3556010228581,86.70485121674852,86.23685723592776,86.55118560791016,41749700,7,2,36,9,2005
2005-09-08,86.37656364948131,86.61405123197116,86.13208424156676,86.26480102539062,39068700,8,3,36,9,2005
2005-09-09,86.49529916797069,87.13093171200249,86.47434501024163,87.03314208984375,43093900,9,4,36,9,2005
2005-09-12,86.92836947943918,87.08204041449885,86.80263919885718,86.8585205078125,33017600,12,0,37,9,2005
2005-09-13,86.70483942823856,86.90740515265009,86.27875382329262,86.37654876708984,58427500,13,1,37,9,2005
2005-09-14,86.43241434099433,86.5581445917382,85.92949333801882,86.06221008300781,57694600,14,2,37,9,2005
2005-09-15,86.32767657031474,86.36959022526,85.84571483610048,86.02033996582031,73156900,15,3,37,9,2005
2005-09-16,86.49171879897666,86.80036362145532,86.19008486095376,86.63201141357422,75424100,16,4,37,9,2005
2005-09-19,86.61097724588991,86.66709643841119,86.02875266507837,86.34441375732422,53355300,19,0,38,9,2005
2005-09-20,86.42155094516698,86.70915770856307,85.48859506446321,85.61486053466797,84480300,20,1,38,9,2005
2005-09-21,85.43248814593812,85.48860733004071,84.72399816414783,84.81519317626953,94469100,21,2,38,9,2005
2005-09-22,84.84326216756207,85.34131332329001,84.48551434830405,85.11683654785156,84597200,22,3,38,9,2005
2005-09-23,85.046683228076,85.50264227495181,84.8081847015437,85.18698120117188,59368100,23,4,38,9,2005
2005-09-26,85.59382394651675,85.74814902659331,84.93444226594413,85.2851791381836,70415400,26,0,39,9,2005
2005-09-27,85.24309618734756,85.57278973879035,84.89235927761193,85.26414489746094,66150800,27,1,39,9,2005
2005-09-28,85.53069705678136,85.66397878576761,85.01861884948171,85.34831237792969,58620500,28,2,39,9,2005
2005-09-29,85.26411143537725,86.18304006566652,84.93441801332335,86.0427474975586,66607700,29,3,39,9,2005
2005-09-30,86.01469329055101,86.30931091308594,85.39739310792307,86.30931091308594,47824200,30,4,39,9,2005
2005-10-03,86.25317938218471,86.51973738078456,85.89542640504486,86.00064849853516,50994800,3,0,40,10,2005
2005-10-04,86.13396744648526,86.30231965783,84.99056709371264,85.03265380859375,60776300,4,1,40,10,2005
2005-10-05,85.0536866915053,85.09577340120335,83.87521065358321,83.91729736328125,106052100,5,2,40,10,2005
2005-10-06,84.02252531182866,84.35923506820482,82.893152140899,83.61566925048828,140941800,6,3,40,10,2005
2005-10-07,83.96642750931436,84.21194766694119,83.56658758219653,83.9032974243164,75661400,7,4,40,10,2005
2005-10-10,83.95239440752457,83.97343776769213,82.98436237706981,83.1948013305664,52677000,10,0,41,10,2005
2005-10-11,83.46834690217487,83.74893742846166,82.99836084794049,83.07552337646484,75629800,11,1,41,10,2005
2005-10-12,83.04742944440804,83.56651822468712,82.35998855870653,82.4231185913086,100510400,12,2,41,10,2005
2005-10-13,82.39509730905893,82.83001291466668,81.9882412926987,82.37405395507812,99052900,13,3,41,10,2005
2005-10-14,82.85807390848592,83.34208711370736,82.46524500418072,83.24388122558594,88651000,14,4,41,10,2005
2005-10-17,83.33507325852145,83.66476138441884,83.0895531951533,83.55252838134766,68109300,17,0,42,10,2005
2005-10-18,83.43327353071109,83.44730064821916,82.63359403727709,82.64762115478516,74996900,18,1,42,10,2005
2005-10-19,82.42317770336496,84.03656970552083,82.1566195659585,84.02253723144531,116563800,19,2,42,10,2005
2005-10-20,83.81909376758303,84.04356514515095,82.2828699515293,82.54241180419922,131966700,20,3,42,10,2005
2005-10-21,82.97731250220372,83.32103306651796,82.43016395236751,82.86507415771484,96579500,21,4,42,10,2005
2005-10-24,83.08253566628174,84.23996283554939,83.06149231437782,84.14877319335938,71308400,24,0,43,10,2005
2005-10-25,83.98040771484375,84.34517157760519,83.43325924479258,83.98040771484375,76594500,25,1,43,10,2005
2005-10-26,83.83313785260262,84.55565503199635,83.60866644393835,83.73493194580078,80855800,26,2,43,10,2005
2005-10-27,83.61566758930323,83.73492219237515,82.72479829513469,82.84404754638672,66623100,27,3,43,10,2005
2005-10-28,83.07552397963613,84.14176156508441,82.84403639238236,84.03654479980469,72322000,28,4,43,10,2005
2005-10-31,84.38025133385239,85.088741095713,84.26801300048828,84.26801300048828,77698900,31,0,44,10,2005
2005-11-01,84.58371953695166,84.808190958646,84.33118851856794,84.52058410644531,66365100,1,1,44,11,2005
2005-11-02,84.29609679755539,85.40442657470703,84.26803720615436,85.40442657470703,74012300,2,2,44,11,2005
2005-11-03,85.68500688553881,86.04275994332562,85.40441635691815,85.76918029785156,84897600,3,3,44,11,2005
2005-11-04,85.86036461966475,85.90245132058737,85.26411316538052,85.65693664550781,59156000,4,4,44,11,2005
2005-11-07,85.83929470683022,86.01466304216603,85.47452557231426,85.7410888671875,46765400,7,0,45,11,2005
2005-11-08,85.53064472405778,85.87436516280725,85.43243888441506,85.7410888671875,42152800,8,1,45,11,2005
2005-11-09,85.63593073968491,86.2462095771839,85.48160563306465,85.85338592529297,57666800,9,2,45,11,2005
2005-11-10,85.81829402740443,86.64603324739196,85.4044270933206,86.51976776123047,79048100,10,3,45,11,2005
2005-11-11,86.52673966110291,86.87046011604704,85.88138544109678,86.81434631347656,34867000,11,4,45,11,2005
2005-11-14,86.83542797527468,86.99676392555848,86.54782119599214,86.7652816772461,45092200,14,0,46,11,2005
2005-11-15,86.66709125736945,87.04588240469167,86.18307261649487,86.44963073730469,69592500,15,1,46,11,2005
2005-11-16,86.54081894530229,86.66708443507709,86.26724460942687,86.62499237060547,51133000,16,2,46,11,2005
2005-11-17,86.75829496603612,87.43872552728713,86.37949840559261,87.43170928955078,55717500,17,3,46,11,2005
2005-11-18,87.72631056190207,87.8806356521641,87.21423769165473,87.7754135131836,72437200,18,4,46,11,2005
2005-11-21,87.78944674717707,88.32256833129905,87.67019748614806,88.21734619140625,50021200,21,0,47,11,2005
2005-11-22,88.07702839555714,88.7504424467429,87.97882251424791,88.59612274169922,66438800,22,1,47,11,2005
2005-11-23,88.5610514630684,89.3747634948895,88.53299187385186,89.10820007324219,50854700,23,2,47,11,2005
2005-11-25,89.07314319950027,89.24149540868258,88.9538885891684,89.17835998535156,15270000,25,4,47,11,2005
2005-11-28,89.26250533462266,89.27653245020922,88.41372301845269,88.54700469970703,54498500,28,0,48,11,2005
2005-11-29,88.84163563173381,89.07312321230344,88.44880676269531,88.44880676269531,51738900,29,1,48,11,2005
2005-11-30,88.49792995305168,88.75045557676403,87.88764587021203,87.9718246459961,56007200,30,2,48,11,2005
2005-12-01,88.3997289296062,89.10821899022714,88.37167468625339,88.86972045898438,65468200,1,3,48,12,2005
2005-12-02,88.92582966511574,89.14329017842606,88.73643409733737,88.98194885253906,46699400,2,4,48,12,2005
2005-12-05,88.87671492205297,88.89776362840921,88.51195095583822,88.79254150390625,59273400,5,0,49,12,2005
2005-12-06,89.12220245161795,89.60621548467253,88.82757954023363,88.96086120605469,57935200,6,1,49,12,2005
2005-12-07,88.92582385028108,88.99597550588318,88.16122004096154,88.44181060791016,66816500,7,2,49,12,2005
2005-12-08,88.54003678468456,88.96092005560567,88.02094759560921,88.38571166992188,62608600,8,3,49,12,2005
2005-12-09,88.49788490311305,88.93279497705616,88.25938116904538,88.61713409423828,50744500,9,4,49,12,2005
2005-12-12,88.88371672168077,88.98893882909435,88.35761153643159,88.70133209228516,48389900,12,0,50,12,2005
2005-12-13,88.68028491584575,89.57817020364878,88.58909528099085,89.30459594726562,88630900,13,1,50,12,2005
2005-12-14,89.22045465782377,89.85177679865471,89.18537882696853,89.65536499023438,64375000,14,2,50,12,2005
